elev_ft_NAVD88,area_ft2,volume_ft3
4176.44,7088353621,22286990982
4176.45,7094711863,22359705244
4176.46,7100568238,22429016641
4176.47,7106991601,22501856742
4176.48,7112892646,22571288493
4176.49,7119288831,22644254198
4176.5,7125337610,22713806276
4176.51,7131242422,22783418465
4176.52,7137535812,22856573105
4176.53,7143478836,22926304045
4176.54,7149946600,22999585457
4176.55,7155808357,23069437008
4176.56,7162231989,23142844267
4176.57,7168370109,23212817100
4176.58,7174747726,23286353480
4176.59,7180564813,23356447337
4176.6,7186991674,23430108625
4176.61,7192785349,23500321711
4176.62,7199066898,23574107345
4176.63,7204902014,23644438464
4176.64,7211368702,23718349432
4176.65,7217397838,23788801364
4176.66,7223917000,23862840310
4176.67,7229735701,23933413719
4176.68,7236274776,24007579012
4176.69,7242383026,24078274918
4176.7,7248714089,24152569302
4176.71,7254558086,24223384896
4176.72,7261119765,24297805251
4176.73,7267273762,24368743778
4176.74,7273629851,24443293406
4176.75,7279399038,24514352190
4176.76,7285446203,24585468076
4176.77,7291549878,24660202025
4176.78,7297903276,24731437735
4176.79,7304417595,24806301737
4176.8,7310834500,24877663864
4176.81,7317203237,24952659572
4176.82,7323704908,25024146807
4176.83,7330248020,25099275137
4176.84,7336959856,25170890453
4176.85,7343548446,25246154834
4176.86,7350388911,25317900604
4176.87,7357017596,25393303058
4176.88,7363703599,25465179744
4176.89,7370306182,25540718328
4176.9,7377187819,25612725673
4176.91,7384065957,25688404192
4176.92,7391035051,25760545963
4176.93,7397789136,25836365561
4176.94,7404853759,25908641627
4176.95,7412486448,25984607618
4176.96,7420143087,26057030593
4176.97,7427672980,26133152913
4176.98,7435142058,26205723245
4176.99,7442333426,26281997152
4177,7450055725,26354711574
4177.01,7457419316,26427499352
4177.02,7465391606,26504004428
4177.03,7472785336,26576941922
4177.04,7481665831,26653608010
4177.05,7489656420,26726708005
4177.06,7498015404,26803544908
4177.07,7506724753,26876806818
4177.08,7515448633,26953821660
4177.09,7525147186,27027256673
4177.1,7535223282,27104470059
4177.11,7543949046,27178097732
4177.12,7551924027,27255492526
4177.13,7560675625,27329280949
4177.14,7570002822,27406853537
4177.15,7579065766,27480821192
4177.16,7587732328,27558579683
4177.17,7595702466,27632716916
4177.18,7603066864,27710638207
4177.19,7611922871,27784927715
4177.2,7620122280,27863020711
4177.21,7628985822,27937475409
4177.22,7638068410,28015748795
4177.23,7645901038,28090376559
4177.24,7653958902,28168815661
4177.25,7661796643,28243598539
4177.26,7668934730,28318453822
4177.27,7676652454,28397127433
4177.28,7683620202,28472127268
4177.29,7690633159,28550948437
4177.3,7696964222,28626081314
4177.31,7703725303,28705037528
4177.32,7709979943,28780297763
4177.33,7717182882,28859389524
4177.34,7723709579,28934782771
4177.35,7730459358,29014013302
4177.36,7736783963,29089534948
4177.37,7743471850,29168899481
4177.38,7749474075,29244547078
4177.39,7755860303,29324040192
4177.4,7762114943,29399809592
4177.41,7768594009,29479432651
4177.42,7774884977,29555326037
4177.43,7781729747,29635082701
4177.44,7787620028,29711103233
4177.45,7793948400,29790986725
4177.46,7799729966,29867125863
4177.47,7806058338,29947133405
4177.48,7811864660,30023390992
4177.49,7818082702,30103522853
4177.5,7823770083,30179896872
4177.51,7829596050,30256328341
4177.52,7835760272,30336642259
4177.53,7841596464,30413190811
4177.54,7847650357,30493627920
4177.55,7853223910,30570291050
4177.56,7859187923,30650846687
4177.57,7864630425,30727621955
4177.58,7870616774,30808294589
4177.59,7876141620,30885181760
4177.6,7882082492,30965972354
4177.61,7887526608,31042971229
4177.62,7893753531,31123879465
4177.63,7899453021,31200993685
4177.64,7905534900,31282023854
4177.65,7911273409,31359252885
