elev_ft_NAVD88,area_ft2,volume_ft3
4174.95,8024733636,17991206842
4174.96,8039781852,18069642772
4174.97,8054577923,18152153273
4174.98,8071716760,18230889707
4174.99,8088653235,18313738822
4175,8104682312,18392803448
4175.01,8121428535,18472024956
4175.02,8138054740,18555382501
4175.03,8153192834,18634922549
4175.04,8174142633,18718618980
4175.05,8195256851,18798538889
4175.06,8212914777,18882658390
4175.07,8234296477,18962955145
4175.08,8259004226,19047503460
4175.09,8282284143,19128266090
4175.1,8304096938,19213294943
4175.11,8330694292,19294518544
4175.12,8354819713,19380054616
4175.13,8377295834,19461736872
4175.14,8407958179,19547799861
4175.15,8425994187,19629990283
4175.16,8445278540,19716481337
4175.17,8464344116,19799045001
4175.18,8484074364,19885928873
4175.19,8509316810,19968897186
4175.2,8533818700,20056280774
4175.21,8547767113,20139680270
4175.22,8563633386,20227404267
4175.23,8577673831,20311095962
4175.24,8594214194,20399122492
4175.25,8605818496,20483105719
4175.26,8619729236,20567210649
4175.27,8632716701,20655659870
4175.28,8645245624,20740022354
4175.29,8658591258,20828737393
4175.3,8671430720,20913350744
4175.31,8685309975,21002338279
4175.32,8696875258,21087209067
4175.33,8711174844,21176454447
4175.34,8722378460,21261577568
4175.35,8734312946,21351075415
4175.36,8744930198,21436421950
4175.37,8756617383,21526147285
4175.38,8769098675,21611717445
4175.39,8781558978,21701698409
4175.4,8791622427,21787503596
4175.41,8802143611,21877702631
4175.42,8812708928,21963710261
4175.43,8824737328,22054131649
4175.44,8835599998,22140362127
4175.45,8847473936,22231020246
4175.46,8857544113,22317469163
4175.47,8867893074,22408343188
4175.48,8877842964,22494990067
4175.49,8888039616,22586072277
4175.5,8897323489,22672912013
4175.51,8907215792,22759844649
4175.52,8917279779,22851226768
4175.53,8926989633,22938354348
4175.54,8937102327,23029939346
4175.55,8947616784,23117262886
4175.56,8957399026,23209058471
4175.57,8966750442,23296574801
4175.58,8977134656,23388568361
4175.59,8987730380,23476284387
4175.6,8997944793,23568493154
4175.61,9006873187,23656406305
4175.62,9016784058,23748810557
4175.63,9026603704,23836912206
4175.64,9036939749,23929521753
4175.65,9046814022,24017819443
4175.66,9057111586,24110636586
4175.67,9066206822,24199127690
4175.68,9076154828,24292141274
4175.69,9085606348,24380819871
4175.7,9095935935,24474034100
4175.71,9105206891,24562905728
4175.72,9115695514,24656320602
4175.73,9125288580,24745386295
4175.74,9135179807,24839004811
4175.75,9144621909,24928260646
4175.76,9154230583,25017608943
4175.77,9163351920,25111520814
4175.78,9173144388,25201050812
4175.79,9182962420,25295159488
4175.8,9193014567,25384884008
4175.81,9202354412,25479194686
4175.82,9211579083,25569104201
4175.83,9221456854,25663606817
4175.84,9231588116,25753707943
4175.85,9241485532,25848416396
4175.86,9251709632,25938712929
4175.87,9261562377,26033627781
4175.88,9271289723,26124117853
4175.89,9281428519,26219232903
4175.9,9292116006,26309921614
4175.91,9302488379,26405253064
4175.92,9312694719,26496144979
4175.93,9323416919,26591688806
4175.94,9334526351,26682788763
4175.95,9345991261,26778560795
4175.96,9357071362,26869880782
4175.97,9369103261,26965885465
4175.98,9379818465,27057430632
4175.99,9391025579,27153663906
4176,9403320656,27245428737
4176.01,9414883786,27337311588
4176.02,9426396596,27433905561
4176.03,9437283215,27526008918
4176.04,9451493729,27622842043
4176.05,9465470129,27715207612
4176.06,9478377134,27812327136
4176.07,9492234861,27904949096
4176.08,9507384527,28002357546
4176.09,9521632177,28095264266
4176.1,9539366527,28192983265
4176.11,9555122470,28286211146
4176.12,9569859070,28384257127
4176.13,9583630955,28477774049
4176.14,9604881067,28576147484
4176.15,9620645083,28670014545
4176.16,9641646818,28768761517
4176.17,9655961204,28862984045
4176.18,9670992198,28962062205
4176.19,9688830688,29056591169
4176.2,9704525277,29156014225
4176.21,9719065436,29250851807
4176.22,9732425333,29350579227
4176.23,9743856337,29445676254
4176.24,9756172134,29545647540
4176.25,9770420860,29640990979
4176.26,9783711868,29736468148
4176.27,9796968969,29836854074
4176.28,9808839678,29932584191
4176.29,9821986719,30033224461
4176.3,9833100725,30129196658
4176.31,9844354394,30230078364
4176.32,9855408660,30326264571
4176.33,9867003814,30427378010
4176.34,9878445582,30523788491
4176.35,9890074641,30625139020
4176.36,9901210445,30721773255
4176.37,9913705461,30823358885
4176.38,9925040128,30920225832
4176.39,9935882077,31022050248
4176.4,9946399763,31119128497
4176.41,9956916910,31221170084
4176.42,9967473346,31318453413
4176.43,9978057769,31420711836
4176.44,9987989629,31518199767
4176.45,9999030172,31620670028
4176.46,10008827483,31718360981
4176.47,10019797253,31821045249
4176.48,10029620936,31918939357
4176.49,10040969327,32021837501
4176.5,10051385294,32119941575
4176.51,10060701996,32218144261
4176.52,10070918562,32321357322
4176.53,10080783417,32419752344
4176.54,10091178932,32523172205
4176.55,10100959021,32621764720
4176.56,10111488279,32725391707
4176.57,10121335911,32824183426
4176.58,10131515341,32928018793
4176.59,10140486253,33027001697
4176.6,10151390094,33131034998
4176.61,10160428550,33230213173
4176.62,10170024576,33334444894
4176.63,10178943552,33433803946
4176.64,10188818633,33538227175
4176.65,10198215258,33637770992
4176.66,10208602162,33742394539
4176.67,10217930436,33842132042
4176.68,10227564405,33946953057
4176.69,10237603366,34046877939
4176.7,10247813204,34151905439
4176.71,10256873726,34252024642
4176.72,10266664040,34357245981
4176.73,10277495763,34457556250
4176.74,10287613032,34562991244
4176.75,10296757512,34663499106
4176.76,10306174857,34764097254
4176.77,10316366397,34869824618
4176.78,10327523459,34970622559
4176.79,10337495415,35076569598
4176.8,10347283038,35177566237
4176.81,10358018693,35283718138
4176.82,10368550642,35384919744
4176.83,10378779317,35491287396
4176.84,10389674816,35592692873
4176.85,10399885192,35699277557
4176.86,10410593938,35800887605
4176.87,10421158177,35907688476
4176.88,10432084354,36009507432
4176.89,10443067310,36116531319
4176.9,10454158174,36218565252
4176.91,10465147857,36325814992
4176.92,10476107133,36428063199
4176.93,10487744265,36535540490
4176.94,10499105035,36638012483
4176.95,10510194284,36745723860
4176.96,10521214107,36848412854
4176.97,10533541475,36956356095
4176.98,10545892255,37059278758
4176.99,10558774772,37167478446
4177,10570612652,37270646525
4177.01,10582283691,37373926466
4177.02,10595825766,37482503510
4177.03,10607824028,37586032948
4177.04,10621512224,37694868287
4177.05,10634819646,37798653549
4177.06,10648458597,37907767011
4177.07,10662753878,38011819812
4177.08,10678310688,38121229682
4177.09,10697204580,38225585639
4177.1,10718791064,38335382513
4177.11,10732679469,38440125987
4177.12,10744950058,38550239055
4177.13,10761922861,38655244997
4177.14,10783143103,38765708839
4177.15,10799592242,38871093268
4177.16,10813424405,38981899661
4177.17,10826720794,39087561076
4177.18,10850601068,39198692380
4177.19,10878247364,39304817233
4177.2,10890564238,39416423221
4177.21,10902846398,39522832097
4177.22,10916102153,39634694840
4177.23,10928549270,39741356907
4177.24,10940848383,39853476755
4177.25,10953526924,39960379707
4177.26,10965857791,40067406937
4177.27,10978515612,40179910946
4177.28,10990968380,40287180705
4177.29,11003738145,40399942660
4177.3,11015560417,40507456517
4177.31,11029643110,40620473792
4177.32,11043007312,40728249866
4177.33,11055037865,40841540519
4177.34,11067031014,40949555060
4177.35,11079880971,41063102468
4177.36,11090563344,41171353255
4177.37,11100978504,41285125275
4177.38,11111587145,41393580694
4177.39,11123598054,41507576209
4177.4,11134928147,41616256837
4177.41,11147228605,41730492732
4177.42,11158473393,41839404437
4177.43,11169441011,41953877109
4177.44,11178829024,42062997442
4177.45,11188932569,42177671246
4177.46,11199191383,42286984755
4177.47,11209890441,42401872076
4177.48,11219657613,42511387800
4177.49,11231936813,42626493324
4177.5,11243156306,42736229640
4177.51,11254885739,42846081724
4177.52,11265479041,42961541555
4177.53,11276157110,43071604236
4177.54,11287111541,43187284695
4177.55,11297695963,43297558051
4177.56,11309555102,43413461601
4177.57,11319873655,43523956090
4177.58,11330758391,43640081930
4177.59,11341415200,43750783236
4177.6,11353113956,43867138325
4177.61,11363216693,43978055295
4177.62,11374145023,44094627576
4177.63,11383836578,44205748688
4177.64,11394781053,44322532109
4177.65,11404227999,44433853190
4177.66,11416224108,44550849069
4177.67,11426144397,44662381907
4177.68,11436648090,44779596840
4177.69,11446542277,44891328424
4177.7,11457113513,45008752033
4177.71,11467044835,45120685099
4177.72,11477605039,45238318887
4177.73,11487104459,45350449876
4177.74,11497794636,45468288820
4177.75,11507722729,45580618783
4177.76,11517745275,45693044760
4177.77,11527838325,45811195642
4177.78,11538210429,45923820042
4177.79,11548738610,46042181739
4177.8,11559671513,46155013646
4177.81,11570586657,46273597364
4177.82,11580889872,46386639506
4177.83,11590947401,46505437377
4177.84,11601058749,46618676779
4177.85,11611817277,46737683743
4177.86,11622123183,46851128066
4177.87,11632656208,46970349798
4177.88,11643673609,47084000983
4177.89,11654427024,47203445580
4177.9,11665640059,47317309135
4177.91,11676627320,47436980245
4177.92,11687447203,47551059227
4177.93,11698569552,47670954583
4177.94,11709973915,47785250512
4177.95,11721815562,47905380193
4177.96,11733752469,48019904383
4177.97,11745804551,48140279476
4177.98,11757796085,48255040694
4177.99,11770287603,48375665841
4178,11782220205,48490667238
4178.01,11794378311,48605784580
4178.02,11806804707,48726785534
4178.03,11820188015,48842147074
4178.04,11833676002,48963419688
4178.05,11848020797,49079044601
4178.06,11861357282,49200599087
4178.07,11875899863,49316501241
4178.08,11890948348,49438347587
4178.09,11908099832,49554547063
4178.1,11926128305,49676743475
4178.11,11941621878,49793280600
4178.12,11961883325,49915833221
4178.13,11976538389,50032716663
4178.14,11991851397,50155603684
4178.15,12006255931,50272778396
4178.16,12022837735,50395967868
4178.17,12039480893,50513463423
4178.18,12054147528,50636981943
4178.19,12071742755,50754789187
4178.2,12083052933,50878626036
4178.21,12094602878,50996678162
4178.22,12105540626,51120749682
4178.23,12115688841,51239015000
4178.24,12126740417,51363300586
4178.25,12137919276,51481780464
4178.26,12148552943,51600363859
4178.27,12160291256,51724988572
4178.28,12171052745,51843793677
4178.29,12182384721,51968648490
4178.3,12192911825,52087664615
4178.31,12204475763,52212743939
4178.32,12214800237,52331978098
4178.33,12226594792,52457280887
4178.34,12236021824,52576725012
4178.35,12246739450,52702243882
4178.36,12256884974,52821886148
4178.37,12268217488,52947624119
4178.38,12280386358,53067486072
4178.39,12290311490,53193456720
4178.4,12302420351,53313538623
4178.41,12312953107,53439736260
4178.42,12322345695,53560021770
4178.43,12332972904,53686425672
4178.44,12341876272,53806904335
4178.45,12351657438,53933504234
4178.46,12360858967,54054168512
4178.47,12370875862,54180961527
4178.48,12380014152,54301813213
4178.49,12389538599,54428801041
4178.5,12398170447,54549831690
4178.51,12406877913,54670946353
4178.52,12415843443,54798212109
4178.53,12424635136,54919499412
4178.54,12433156655,55046942555
4178.55,12441143207,55168397562
4178.56,12449849596,55296009795
4178.57,12457998414,55417630310
4178.58,12466992469,55545415481
4178.59,12475213674,55667202316
4178.6,12485212540,55795173949
4178.61,12493478147,55917136707
4178.62,12503882004,56045297245
4178.63,12512085988,56167443482
4178.64,12521185259,56295786225
4178.65,12529412923,56418101870
4178.66,12538516232,56546621530
4178.67,12546905623,56669106772
4178.68,12555733106,56797805309
4178.69,12564523723,56920460943
4178.7,12573676276,57049340557
4178.71,12581688931,57172168043
4178.72,12591197769,57301225529
4178.73,12599847917,57424226743
4178.74,12608961989,57553468997
4178.75,12616983255,57676641052
4178.76,12625653854,57799893851
4178.77,12634445278,57929397706
4178.78,12643785123,58052823517
4178.79,12652788326,58182515101
4178.8,12662643225,58306122369
4178.81,12671812462,58436007822
4178.82,12680632141,58559796545
4178.83,12690260997,58689868516
4178.84,12699001561,58813839553
4178.85,12708373698,58944100931
4178.86,12716935851,59068246923
4178.87,12727008449,59198692824
4178.88,12735955142,59323023322
4178.89,12746388331,59453667984
