date,north_area_ft2,south_area_ft2,north_volume_ft3,south_volume_ft3
2011-01-16,11451115294.521385,19580546515.625294,157529089667.92905,303608655467.3082
2011-01-17,11463384255.315819,19602892062.263325,157871664064.40646,304000770584.7714
2011-01-18,11459360210.6745,19602892062.263325,157758114037.95303,304000770584.7714
2011-01-19,11545445769.668833,19761699571.725292,160056725038.32712,306759063159.86005
2011-01-20,11509396080.04554,19681596706.547905,159133572955.5481,305378295748.8405
2011-01-21,11484822514.315779,19681596706.547905,158447196192.72137,305378295748.8405
2011-01-22,11535656979.711086,19749822691.721302,159825684472.86493,306562600313.73413
2011-01-23,11505606323.163656,19705153698.397438,159019274916.72458,305772563138.6641
2011-01-24,11505606323.163656,19715636178.24643,159019274916.72458,305968860171.1247
2011-01-25,11496687066.98653,19749822691.721302,158790779657.9954,306562600313.73413
2011-01-26,11505606323.163656,19773198145.79358,159019274916.72458,306957955142.1583
2011-01-27,11514223230.846472,19793715190.649586,159250309509.19022,307347756477.7698
2011-01-28,11522381054.513018,19805299424.26281,159480345828.38635,307547181948.02826
2011-01-29,11531713760.863832,19816385885.608063,159711383887.39008,307744847101.90045
2011-01-30,11553714087.413824,19826462676.04717,160287767300.41568,307943762606.59955
2011-01-31,11636928801.72262,19911923073.76719,162142637106.01294,309535501727.8145
2011-02-01,11760202744.771334,20107183624.795246,164714487519.85742,313335661706.268
2011-02-02,11602918214.494589,19890134099.479225,161446750188.06778,309136747250.25635
2011-02-03,11594074259.19261,19880290309.146343,161214698400.72897,308936607624.5688
2011-02-04,11594074259.19261,19869657184.099606,161214698400.72897,308738547925.97144
2011-02-05,11617724571.445583,19890134099.479225,161792087554.63425,309136747250.25635
2011-02-06,11632255556.20165,19890134099.479225,162025144764.77106,309136747250.25635
2011-02-07,11659692030.597809,19973467144.08863,162609504031.91122,310732625489.29944
2011-02-08,11680790072.625782,19962434934.56781,163076636496.2431,310532200243.9289
2011-02-09,11632255556.20165,19931432021.14534,162025144764.77106,309933987007.66766
2011-02-10,11626355951.252367,19921621126.003674,161910322620.36084,309733533257.2137
2011-02-11,11626355951.252367,19921621126.003674,161910322620.36084,309733533257.2137
2011-02-12,11636928801.72262,19921621126.003674,162142637106.01294,309733533257.2137
2011-02-13,11647760406.662771,19942258156.094547,162376441332.90128,310132501809.2729
2011-02-14,11652313135.639454,19962434934.56781,162491265651.68372,310532200243.9289
2011-02-15,11647760406.662771,19942258156.094547,162376441332.90128,310132501809.2729
2011-02-16,11702361551.747046,19942258156.094547,163544778249.40024,310132501809.2729
2011-02-17,11685874505.471336,19952819472.387257,163192208030.91748,310333029321.7365
2011-02-18,11670098893.232895,19983982007.211506,162842825361.52423,310932041361.5111
2011-02-19,11665232614.8964,20024536597.07733,162725073290.40173,311732981561.21844
2011-02-20,11808373452.750074,20065072534.016033,165657914368.51642,312531560318.8653
2011-02-21,11747830196.323982,20107183624.795246,164483853173.99484,313335661706.268
2011-02-22,11772712766.472883,20107183624.795246,164950589325.5722,313335661706.268
2011-02-23,11760202744.771334,20138423206.03462,164714487519.85742,313939313087.7728
2011-02-24,11760202744.771334,20148909688.395443,164714487519.85742,314141363658.53296
2011-02-25,11784079189.992989,20075917584.17364,165185694449.88373,312731711995.0141
2011-02-26,11855683268.623264,20261933009.142555,166488793113.9726,316365109111.3578
2011-02-27,11842046896.219534,20293281036.688408,166251670276.04092,316975064256.77673
2011-02-28,11802794430.911015,20241547606.32749,165541321453.65625,315959869078.5308
2011-03-01,11822577988.58892,20261933009.142555,165895029080.7182,316365109111.3578
2011-03-02,11822577988.58892,20282695170.55973,165895029080.7182,316771493489.93494
2011-03-03,11828239841.220354,20344996775.54214,166014550867.40222,317987157411.3769
2011-03-04,11855683268.623264,20364949884.856323,166488793113.9726,318394125886.6942
2011-03-05,11828239841.220354,20376510941.049164,166014550867.40222,318597339953.37885
2011-03-06,11862050331.622278,20387616917.939526,166606136296.94928,318802246272.4607
2011-03-07,11955040561.756021,20489948694.2816,168152783795.90814,320848159463.4903
2011-03-08,11893789403.657797,20520629958.590923,167201927667.92517,321462919484.90485
2011-03-09,11887837192.076044,20479593153.664803,167081396767.83908,320642462144.651
2011-03-10,11911124062.69407,20417331509.23768,167440065618.77994,319413905735.9082
2011-03-11,11936877838.67585,20561241049.181324,167913632635.0936,322285525269.1507
2011-03-12,11991998182.128275,20581662044.487232,168752903042.95602,322693237690.0227
2011-03-13,11978360615.578545,20539872101.83912,168513483171.8821,321874151454.3292
2011-03-14,11966667926.76383,20570739692.77322,168391939748.18298,322486051799.4348
2011-03-15,11960844651.807613,20601982351.444847,168273580924.48175,323105312320.2396
2011-03-16,12095960140.010933,20697143381.958622,170560351343.33136,324964820810.4745
2011-03-17,12038691780.85481,20718372916.500206,169593801751.24463,325379325434.54254
2011-03-18,11924560952.996902,20633509187.92108,167674742479.95996,323723840058.94055
2011-03-19,12046611549.479937,20539872101.83912,169715360224.27478,321874151454.3292
2011-03-20,11887837192.076044,20489948694.2816,167081396767.83908,320848159463.4903
2011-03-21,12027106338.690872,20550695416.63791,169352617330.72754,322080817102.2078
2011-03-22,12155793760.14864,20697143381.958622,171529495159.55902,324964820810.4745
2011-03-23,12038691780.85481,20707216672.362114,169593801751.24463,325173053001.66
2011-03-24,12038691780.85481,20750883907.326405,169593801751.24463,326002801953.82385
2011-03-25,12088892771.396631,20772121428.381794,170440708190.5037,326418303538.93854
2011-03-26,12053231791.409021,20761895067.76041,169834736669.0099,326209410279.3948
2011-03-27,12179734054.097376,20905085967.152515,171893423301.51227,328915601411.25696
2011-03-28,12253843605.305676,21022976836.209915,172995209130.93652,331224404226.93317
2011-03-29,12155793760.14864,20926344339.08434,171529495159.55902,329334670869.9425
2011-03-30,12189107788.419512,20948632492.717957,172017023314.98843,329753490354.5397
